Frequency (Hz),Magnitude (dB),Phase (Degrees)
13520.725631942,-1.93422937813025,-151.381168172888
13551.8941235096,-1.97590070325653,-151.460353614137
13583.1344658707,-2.01756965988437,-151.539276866466
13614.4468246587,-2.05923620404627,-151.617939065018
13645.8313658884,-2.10090029255259,-151.696341339604
13677.2882559577,-2.14256188298199,-151.774484814717
13708.8176616477,-2.18422093367205,-151.852370609544
13740.4197501243,-2.22587740370987,-151.929999837987
13772.0946889387,-2.26753125292299,-152.007373608671
13803.842646028,-2.30918244187011,-152.084493024967
13835.663789717,-2.35083093183218,-152.161359185006
13867.5582887181,-2.39247668480341,-152.237973181691
13899.5263121327,-2.43411966348246,-152.314336102717
13931.5680294522,-2.47575983126368,-152.39044903059
13963.6836105585,-2.5173971522285,-152.466313042638
13995.8732257254,-2.55903159113681,-152.54192921103
14028.1370456187,-2.60066311341855,-152.617298602797
14060.4752412983,-2.64229168516532,-152.692422279842
14092.8879842179,-2.68391727312211,-152.767301298966
14125.3754462267,-2.72553984467907,-152.841936711876
14157.93779957,-2.76715936786345,-152.916329565211
14190.5752168901,-2.80877581133155,-152.990480900555
14223.2878712274,-2.8503891443608,-153.064391754458
14256.075936021,-2.89199933684193,-153.138063158451
14288.9395851102,-2.93360635927117,-153.211496139066
14321.8789927346,-2.97521018274265,-153.284691717855
14354.8943335357,-3.0168107789407,-153.357650911407
14387.9857825576,-3.05840812013245,-153.430374731368
14421.1535152478,-3.10000217916035,-153.502864184458
14454.3977074584,-3.14159292943485,-153.575120272492
14487.7185354467,-3.18318034492708,-153.647143992397
14521.1161758766,-3.22476440016175,-153.718936336232
14554.5908058188,-3.26634507020999,-153.790498291205
14588.1426027526,-3.30792233068234,-153.861830839697
14621.7717445663,-3.34949615772181,-153.932934959276
14655.4784095582,-3.39106652799698,-154.003811622719
14689.2627764378,-3.43263341869523,-154.074461798032
14723.1250243263,-3.47419680751607,-154.144886448467
14757.0653327581,-3.51575667266436,-154.215086532543
14791.0838816812,-3.55731299284388,-154.285063004066
14825.1808514586,-3.59886574725077,-154.354816812148
14859.3564228692,-3.6404149155671,-154.424348901227
14893.6107771082,-3.68196047795452,-154.493660211087
14927.9440957891,-3.72350241504802,-154.562751676877
14962.3565609434,-3.76504070794966,-154.631624229131
14996.8483550228,-3.8065753382225,-154.700278793788
15031.4196608993,-3.8481062878844,-154.768716292212
15066.0706618665,-3.88963353940222,-154.836937641214
15100.8015416406,-3.93115707568567,-154.904943753067
15135.6124843612,-3.97267688008159,-154.972735535531
15170.5036745924,-4.01419293636811,-155.040313891871
15205.475297324,-4.05570522874886,-155.107679720876
15240.527537972,-4.09721374184738,-155.17483391688
15275.6605823798,-4.13871846070146,-155.241777369784
15310.8746168194,-4.1802193707576,-155.308510965074
15346.169827992,-4.22171645786559,-155.375035583839
15381.5464030294,-4.26320970827301,-155.441352102797
15417.0045294946,-4.30469910861991,-155.507461394309
15452.5443953832,-4.34618464593355,-155.573364326404
15488.1661891239,-4.38766630762313,-155.639061762795
15523.8700995799,-4.42914408147461,-155.704554562902
15559.6563160498,-4.47061795564562,-155.769843581872
15595.5250282686,-4.5120879186604,-155.834929670598
15631.4764264086,-4.5535539594048,-155.899813675738
15667.5107010805,-4.59501606712134,-155.964496439738
15703.6280433346,-4.63647423140432,-156.02897880085
15739.8286446612,-4.67792844219505,-156.093261593153
15776.1126969925,-4.71937868977696,-156.157345646573
15812.4803927029,-4.76082496477104,-156.221231786902
15848.9319246102,-4.80226725813104,-156.284920835819
15885.4674859768,-4.84370556113896,-156.34841361091
15922.0872705107,-4.88513986540048,-156.411710925688
15958.7914723663,-4.92657016284039,-156.474813589612
15995.5802861457,-4.96799644569827,-156.537722408109
16032.4539068994,-5.00941870652396,-156.60043818259
16069.4125301278,-5.05083693817332,-156.662961710475
16106.4563517817,-5.0922511338039,-156.725293785208
16143.5855682639,-5.13366128687067,-156.787435196279
16180.8003764296,-5.17506739112187,-156.849386729246
16218.1009735883,-5.21646944059487,-156.911149165751
16255.4875575038,-5.25786742961203,-156.972723283539
16292.9603263962,-5.29926135277667,-157.034109856483
16330.5194789423,-5.34065120496913,-157.095309654598
16368.1652142771,-5.38203698134272,-157.156323444064
16405.8977319944,-5.42341867731986,-157.217151987244
16443.7172321483,-5.46479628858827,-157.277796042704
16481.623915254,-5.50616981109709,-157.338256365231
16519.6179822891,-5.5475392410531,-157.398533705855
16557.6996346942,-5.58890457491709,-157.458628811866
16595.8690743746,-5.63026580940007,-157.518542426834
16634.1265037006,-5.67162294145968,-157.57827529063
16672.4721255096,-5.71297596829666,-157.637828139441
16710.906143106,-5.75432488735118,-157.697201705794
16749.4287602633,-5.79566969629942,-157.756396718571
16788.0401812245,-5.83701039305005,-157.81541390303
16826.7406107036,-5.87834697574088,-157.874253980824
16865.5302538863,-5.9196794427354,-157.93291767002
16904.4093164316,-5.96100779261945,-157.991405685117
16943.3780044722,-6.00233202419797,-158.049718737064
16982.4365246164,-6.04365213649169,-158.107857533282
17021.5850839484,-6.08496812873388,-158.165822777678
17060.8238900301,-6.12628000036725,-158.223615170668
17100.1531509018,-6.16758775104071,-158.281235409194
17139.5730750832,-6.20889138060635,-158.33868418674
17179.0838715748,-6.25019088911627,-158.395962193354
17218.685749859,-6.29148627681963,-158.453070115664
17258.3789199009,-6.33277754415961,-158.5100086369
17298.1635921499,-6.37406469177043,-158.566778436905
17338.0399775403,-6.4153477204745,-158.623380192161
17378.0082874926,-6.45662663127945,-158.679814575802
17418.068733915,-6.49790142537528,-158.736082257634
17458.2215292039,-6.53917210413162,-158.792183904152
17498.4668862454,-6.58043866909481,-158.848120178561
17538.8050184165,-6.62170112198532,-158.903891740789
17579.2361395858,-6.66295946469483,-158.959499247507
17619.7604641152,-6.70421369928371,-159.014943352148
17660.3782068605,-6.7454638279783,-159.070224704922
17701.0895831731,-6.78670985316828,-159.125343952837
17741.8948089005,-6.82795177740407,-159.180301739713
17782.7941003881,-6.86918960339434,-159.235098706201
17823.7876744797,-6.91042333400343,-159.289735489801
17864.8757485193,-6.95165297224883,-159.344212724877
17906.0585403518,-6.99287852129881,-159.398531042676
17947.3362683241,-7.03409998446986,-159.452691071347
17988.7091512867,-7.07531736522441,-159.506693435953
18030.1774085945,-7.11653066716836,-159.560538758492
18071.7412601081,-7.1577398940488,-159.614227657913
18113.4009261948,-7.19894504975165,-159.667760750133
18155.1566277302,-7.24014613829941,-159.721138648051
18197.0085860986,-7.28134316384882,-159.774361961571
18238.9570231952,-7.32253613068878,-159.827431297611
18281.0021614262,-7.363725043238,-159.880347260125
18323.1442237109,-7.40490990604286,-159.933110450118
18365.3834334823,-7.44609072377533,-159.985721465662
18407.7200146883,-7.48726750123078,-160.03818090191
18450.1541917935,-7.52844024332586,-160.090489351119
18492.6861897796,-7.56960895509653,-160.142647402659
18535.3162341469,-7.61077364169594,-160.194655643032
18578.0445509158,-7.65193430839239,-160.24651465589
18620.8713666274,-7.69309096056742,-160.298225022047
18663.7969083455,-7.73424360371377,-160.349787319498
18706.8214036568,-7.77539224343348,-160.401202123433
18749.9450806729,-7.81653688543596,-160.452470006255
18793.1681680314,-7.85767753553605,-160.503591537592
18836.4908948968,-7.89881419965222,-160.554567284317
18879.9134909617,-7.93994688380469,-160.605397810559
18923.4361864485,-7.98107559411358,-160.656083677722
18967.0592121102,-8.02220033679717,-160.706625444499
19010.7827992317,-8.06332111817004,-160.757023666888
19054.6071796312,-8.10443794464138,-160.807278898205
19098.5325856611,-8.14555082271326,-160.857391689101
19142.5592502096,-8.18665975897885,-160.907362587579
19186.6874067016,-8.2277647601208,-160.957192139005
19230.9172891003,-8.26886583290955,-161.006880886124
19275.2491319081,-8.30996298420164,-161.056429369077
19319.6831701679,-8.35105622093815,-161.105838125415
19364.2196394648,-8.39214555014306,-161.155107690112
19408.8587759265,-8.43323097892167,-161.20423859558
19453.6008162253,-8.47431251445904,-161.253231371687
19498.4459975791,-8.51539016401842,-161.302086545765
19543.3945577526,-8.55646393493977,-161.350804642632
19588.4467350586,-8.59753383463821,-161.3993861846
19633.6027683591,-8.63859987060256,-161.447831691492
19678.8628970671,-8.6796620503939,-161.496141680659
19724.2273611472,-8.72072038164402,-161.544316666986
19769.6964011173,-8.76177487205412,-161.592357162917
19815.2702580496,-8.80282552939331,-161.640263678458
19860.9491735724,-8.84387236149727,-161.688036721199
19906.7333898705,-8.88491537626684,-161.735676796325
19952.6231496874,-8.92595458166667,-161.783184406628
19998.6186963261,-8.96698998572388,-161.830560052523
20044.7202736503,-9.00802159652676,-161.877804232063
20090.9281260859,-9.04904942222347,-161.924917440947
20137.2424986225,-9.09007347102071,-161.971900172541
20183.6636368142,-9.13109375118245,-162.018752917883
20230.1917867813,-9.17211027102877,-162.065476165705
20276.8271952114,-9.21312303893448,-162.112070402438
20323.5701093608,-9.25413206332802,-162.158536112234
20370.4207770558,-9.29513735269017,-162.20487377697
20417.3794466939,-9.33613891555295,-162.251083876267
20464.4463672453,-9.37713676049834,-162.297166887502
20511.6217882543,-9.4181308961572,-162.34312328582
20558.90595984,-9.45912133120812,-162.388953544146
20606.2991326986,-9.50010807437625,-162.434658133201
20653.8015581039,-9.54109113443223,-162.480237521511
20701.413487909,-9.58207052019107,-162.525692175421
20749.1351745477,-9.62304624051108,-162.57102255911
20796.9668710355,-9.66401830429277,-162.616229134598
20844.9088309715,-9.70498672047786,-162.661312361766
20892.961308539,-9.74595149804818,-162.70627269836
20941.1245585075,-9.78691264602467,-162.75111060001
20989.3988362338,-9.82787017346634,-162.795826520239
21037.7843976633,-9.86882408946932,-162.840420910475
21086.2814993315,-9.90977440316583,-162.884894220065
21134.890398365,-9.95072112372325,-162.929246896286
21183.6113524836,-9.9916642603431,-162.973479384356
21232.4446200007,-10.0326038222602,-163.017592127449
21281.3904598257,-10.0735398187415,-163.0615855667
21330.4491314643,-10.1144722590855,-163.105460141227
21379.6208950209,-10.1554011526212,-163.149216288133
21428.9060111991,-10.196326508707,-163.192854442525
21478.3047413039,-10.2372483367301,-163.236375037519
21527.8173472422,-10.2781666461054,-163.279778504256
21577.4440915252,-10.319081446275,-163.323065271915
21627.1852372687,-10.3599927467069,-163.366235767717
21677.0410481954,-10.4009005568944,-163.409290416945
21727.0117886359,-10.4418048863553,-163.45222964295
21777.0977235301,-10.4827057446311,-163.495053867161
21827.2991184285,-10.5236031412861,-163.537763509101
21877.616239494,-10.5644970859064,-163.580358986396
21928.049353503,-10.6053875880998,-163.622840714785
21978.5987278467,-10.6462746574943,-163.66520910813
22029.264630533,-10.6871583037377,-163.70746457843
22080.0473301875,-10.7280385364968,-163.749607535831
22130.9470960548,-10.7689153654567,-163.791638388633
22181.9641980006,-10.80978880032,-163.833557543308
22233.0989065125,-10.8506588508062,-163.875365404502
22284.3514927015,-10.8915255266506,-163.917062375052
22335.7222283038,-10.9323888376044,-163.958648855995
22387.2113856818,-10.973248793433,-164.000125246577
22438.8192378261,-11.0141054039163,-164.041491944263
22490.5460583562,-11.0549586788473,-164.082749344752
22542.3921215227,-11.0958086280318,-164.123897841979
22594.3577022082,-11.1366552612877,-164.164937828136
22646.443075929,-11.1774985884444,-164.205869693671
22698.6485188366,-11.2183386193418,-164.246693827305
22750.9743077191,-11.2591753638305,-164.287410616043
22803.4207200026,-11.3000088317702,-164.328020445177
22855.9880337527,-11.3408390330298,-164.368523698303
22908.6765276761,-11.3816659774866,-164.408920757328
22961.486481122,-11.4224896750256,-164.44921200248
23014.4181740835,-11.463310135539,-164.489397812316
23067.4718871991,-11.5041273689258,-164.529478563736
23120.6479017543,-11.544941385091,-164.569454631988
23173.9464996832,-11.5857521939449,-164.609326390681
23227.3679635694,-11.6265598054033,-164.649094211793
23280.9125766484,-11.667364229386,-164.688758465681
23334.5806228084,-11.708165475817,-164.728319521088
23388.3723865919,-11.7489635546236,-164.767777745157
23442.2881531976,-11.7897584757359,-164.807133503437
23496.3282084814,-11.8305502490866,-164.846387159893
23550.4928389584,-11.8713388846102,-164.885539076915
23604.7823318041,-11.9121243922426,-164.924589615328
23659.1969748559,-11.9529067819206,-164.9635391344
23713.7370566149,-11.9936860635815,-165.002387991853
23768.4028662471,-12.0344622471625,-165.041136543869
23823.1946935852,-12.0752353426005,-165.079785145101
23878.1128291301,-12.1160053598312,-165.118334148681
23933.1575640522,-12.1567723087892,-165.156783906231
23988.3291901932,-12.1975361994072,-165.195134767869
24043.6280000676,-12.2382970416154,-165.233387082219
24099.0542868642,-12.2790548453416,-165.271541196418
24154.6083444477,-12.3198096205105,-165.309597456129
24210.2904673601,-12.3605613770432,-165.347556205546
24266.1009508224,-12.4013101248568,-165.385417787401
24322.0400907364,-12.4420558738643,-165.423182542979
24378.1081836858,-12.4827986339738,-165.460850812117
24434.305526938,-12.5235384150885,-165.498422933223
24490.6324184457,-12.5642752271057,-165.535899243275
24547.0891568486,-12.6050090799175,-165.573280077836
24603.6760414745,-12.6457399834091,-165.610565771057
24660.3933723416,-12.6864679474596,-165.647756655691
24717.2414501595,-12.7271929819408,-165.684853063096
24774.2205763311,-12.7679150967176,-165.721855323244
24831.3310529539,-12.8086343016469,-165.758763764732
24888.5731828221,-12.8493506065777,-165.795578714788
24945.9472694278,-12.8900640213507,-165.832300499277
25003.4536169625,-12.9307745557981,-165.868929442715
25061.0925303193,-12.9714822197429,-165.905465868269
25118.864315094,-13.0121870229988,-165.94191009777
25176.7692775867,-13.0528889753702,-165.97826245172
25234.8077248039,-13.0935880866512,-166.0145232493
25292.9799644596,-13.1342843666258,-166.050692808375
25351.2863049773,-13.1749778250677,-166.086771445504
25409.7270554912,-13.2156684717394,-166.12275947595
25468.3025258486,-13.2563563163927,-166.158657213681
25527.0130266106,-13.2970413687677,-166.194464971383
25585.8588690546,-13.337723638593,-166.230183060466
25644.8403651753,-13.3784031355852,-166.265811791072
25703.9578276868,-13.4190798694488,-166.30135147208
25763.2115700239,-13.4597538498756,-166.336802411115
25822.6019063441,-13.500425086545,-166.372164914556
25882.129151529,-13.5410935891231,-166.407439287544
25941.7936211863,-13.581759367263,-166.442625833984
26001.5956316508,-13.6224224306041,-166.47772485656
26061.5354999871,-13.6630827887722,-166.512736656736
26121.6135439902,-13.7037404513793,-166.547661534766
26181.830082188,-13.7443954280228,-166.582499789698
26242.1854338425,-13.7850477282861,-166.617251719387
26302.6799189519,-13.8256973617376,-166.651917620496
26363.3138582519,-13.8663443379312,-166.686497788505
26424.0875732175,-13.9069886664053,-166.72099251772
26485.0013860651,-13.9476303566833,-166.755402101276
26546.0556197535,-13.988269418273,-166.789726831146
26607.2505979862,-14.0289058606665,-166.823966998149
26668.5866452128,-14.0695396933399,-166.858122891955
26730.0640866312,-14.1101709257533,-166.89219480109
26791.6832481884,-14.1507995673504,-166.926183012947
26853.4444565831,-14.1914256275586,-166.96008781379
26915.3480392672,-14.2320491157883,-166.99390948876
26977.3943244472,-14.2726700414334,-167.027648321883
27039.5836410865,-14.3132884138704,-167.061304596076
27101.9163189064,-14.3539042424588,-167.094878593154
27164.3926883888,-14.3945175365407,-167.128370593835
27227.0130807771,-14.4351283054406,-167.161780877748
27289.7778280784,-14.4757365584653,-167.195109723439
27352.6872630651,-14.5163423049036,-167.228357408375
27415.7417192768,-14.5569455540264,-167.261524208955
27478.9415310219,-14.5975463150863,-167.294610400512
27542.2870333796,-14.6381445973177,-167.327616257322
27605.7785622014,-14.6787404099364,-167.360542052609
27669.4164541131,-14.7193337621394,-167.393388058549
27733.2010465164,-14.7599246631053,-167.426154546281
27797.1326775908,-14.8005131219933,-167.458841785909
27861.2116862956,-14.8410991479438,-167.49145004651
27925.4384123713,-14.8816827500782,-167.523979596139
27989.8131963416,-14.922263937498,-167.556430701836
28054.3363795151,-14.9628427192859,-167.588803629632
28119.0083039873,-15.0034191045045,-167.621098644553
28183.8293126424,-15.043993102197,-167.653316010629
28248.799749155,-15.0845647213867,-167.685455990895
28313.9199579917,-15.1251339710768,-167.717518847403
28379.1902844134,-15.1657008602507,-167.749504841225
28444.611074477,-15.2062653978716,-167.781414232455
28510.182675037,-15.2468275928821,-167.813247280223
28575.9054337473,-15.2873874542049,-167.845004242691
28641.7796990637,-15.3279449907419,-167.876685377067
28707.8058202448,-15.3685002113744,-167.908290939607
28773.9841473545,-15.4090531249633,-167.939821185619
28840.3150312639,-15.4496037403485,-167.971276369471
28906.7988236526,-15.490152066349,-168.002656744598
28973.4358770111,-15.530698111763,-168.033962563504
29040.2265446423,-15.5712418853675,-168.065194077767
29107.1711806639,-15.6117833959184,-168.096351538049
29174.2701400095,-15.6523226521506,-168.127435194099
29241.5237784312,-15.6928596627773,-168.158445294756
29308.932452501,-15.7333944364906,-168.189382087958
29376.4965196131,-15.7739269819611,-168.220245820747
29444.2163379854,-15.8144573078378,-168.251036739271
29512.0922666616,-15.8549854227482,-168.281755088793
29580.1246655132,-15.8955113352979,-168.312401113693
29648.3138952412,-15.936035054071,-168.342975057478
29716.660317378,-15.9765565876298,-168.373477162781
29785.1642942896,-16.0170759445145,-168.403907671372
29853.8261891773,-16.0575931332435,-168.434266824158
29922.6463660796,-16.0981081623132,-168.464554861192
29991.6251898742,-16.1386210401979,-168.494772021677
30060.76302628,-16.1791317753499,-168.52491854397
30130.0602418589,-16.2196403761992,-168.554994665587
30199.5172040179,-16.2601468511536,-168.585000623212
30269.1342810108,-16.3006512085986,-168.614936652693
30338.9118419404,-16.3411534568975,-168.644802989059
30408.8502567605,-16.3816536043912,-168.674599866515
30478.9498962775,-16.4221516593982,-168.70432751845
30549.2111321528,-16.4626476302143,-168.733986177444
30619.6343369044,-16.5031415251131,-168.763576075272
30690.2198839092,-16.5436333523456,-168.793097442906
30760.9681474047,-16.5841231201401,-168.822550510523
30831.8795024912,-16.6246108367024,-168.851935507508
30902.9543251336,-16.6650965102156,-168.881252662459
30974.1929921634,-16.7055801488402,-168.910502203194
31045.5958812812,-16.7460617607137,-168.939684356752
31117.1633710578,-16.7865413539513,-168.968799349401
31188.895840937,-16.8270189366451,-168.997847406638
31260.7936712372,-16.8674945168644,-169.026828753201
31332.8572431535,-16.9079681026559,-169.055743613066
31405.0869387598,-16.9484397020432,-169.084592209457
31477.4831410107,-16.9889093230272,-169.113374764847
31550.0462337438,-17.0293769735857,-169.142091500965
31622.7766016814,-17.0698426616739,-169.170742638799
31695.6746304325,-17.1103063952238,-169.199328398602
31768.7407064953,-17.1507681821444,-169.227848999894
31841.9752172588,-17.191228030322,-169.256304661468
31915.3785510052,-17.2316859476197,-169.284695601396
31988.9510969115,-17.2721419418777,-169.31302203703
32062.6932450522,-17.3125960209131,-169.34128418501
32136.6053864007,-17.3530481925201,-169.369482261265
32210.6879128319,-17.3934984644698,-169.397616481018
32284.9412171239,-17.4339468445102,-169.425687058794
32359.3656929603,-17.4743933403664,-169.453694208418
32433.9617349324,-17.5148379597404,-169.481638143026
32508.7297385409,-17.555280710311,-169.509519075063
32583.6701001984,-17.5957215997342,-169.537337216293
32658.783217231,-17.6361606356427,-169.565092777798
32734.0694878813,-17.6765978256462,-169.592785969986
32809.5293113094,-17.7170331773315,-169.620417002592
32885.1630875957,-17.7574666982621,-169.647986084687
32960.9712177432,-17.7978983959785,-169.675493424676
33036.9541036789,-17.8383282779984,-169.702939230307
33113.1121482565,-17.8787563518161,-169.730323708672
33189.4457552584,-17.919182624903,-169.757647066213
33265.9553293979,-17.9596071047075,-169.784909508725
33342.6412763209,-18.0000297986548,-169.812111241361
33419.5040026088,-18.0404507141474,-169.839252468635
33496.5439157801,-18.0808698585644,-169.866333394426
33573.7614242928,-18.1212872392622,-169.893354221983
33651.1569375464,-18.1617028635741,-169.920315153928
33728.7308658842,-18.2021167388103,-169.947216392261
33806.4836205955,-18.2425288722582,-169.974058138361
33884.4156139176,-18.2829392711821,-170.000840592994
33962.5272590382,-18.3233479428235,-170.027563956316
34040.8189700974,-18.363754894401,-170.054228427874
34119.2911621902,-18.4041601331101,-170.080834206611
34197.9442513682,-18.4445636661235,-170.107381490872
34276.7786546423,-18.4849655005912,-170.133870478407
34355.7947899848,-18.52536564364,-170.160301366373
34434.9930763311,-18.5657641023743,-170.186674351339
34514.3739335829,-18.6061608838752,-170.212989629289
34593.9377826095,-18.6465559952014,-170.239247395629
34673.6850452504,-18.6869494433887,-170.265447845185
34753.6161443178,-18.7273412354501,-170.291591172213
34833.7315035984,-18.7677313783759,-170.317677570396
34914.0315478558,-18.8081198791339,-170.343707232856
34994.516702833,-18.8485067446688,-170.369680352148
35075.187395254,-18.8888919819032,-170.395597120272
35156.044052827,-18.9292755977365,-170.421457728672
35237.0871042459,-18.9696575990461,-170.447262368242
35318.3169791929,-19.0100379926863,-170.473011229327
35399.7341083406,-19.0504167854892,-170.498704501728
35481.3389233547,-19.0907939842642,-170.524342374708
35563.1318568957,-19.1311695957985,-170.54992503699
35645.1133426216,-19.1715436268566,-170.575452676767
35727.28381519,-19.2119160841805,-170.600925481699
35809.6437102607,-19.2522869744902,-170.626343638923
35892.1934644977,-19.292656304483,-170.651707335052
35974.9335155714,-19.333024080834,-170.677016756179
36057.8643021614,-19.3733903101961,-170.702272087882
36140.9862639584,-19.4137549991998,-170.727473515228
36224.299841667,-19.4541181544535,-170.752621222774
36307.8054770072,-19.4944797825433,-170.777715394571
36391.5036127178,-19.5348398900333,-170.802756214169
36475.3946925579,-19.5751984834653,-170.82774386462
36559.4791613096,-19.6155555693593,-170.85267852848
36643.7574647804,-19.655911154213,-170.877560387814
36728.2300498055,-19.6962652445023,-170.902389624198
36812.8973642502,-19.7366178466809,-170.927166418724
36897.7598570121,-19.7769689671808,-170.951890952
36982.8179780236,-19.8173186124122,-170.976563404159
37068.0721782546,-19.857666788763,-171.001183954858
37153.5229097143,-19.8980135025998,-171.025752783279
37239.1706254538,-19.9383587602672,-171.050270068142
37325.015779569,-19.9787025680882,-171.074735987695
37411.0588272023,-20.0190449323638,-171.09915071973
37497.3002245453,-20.0593858593738,-171.123514441577
37583.7404288414,-20.0997253553761,-171.147827330112
37670.3798983878,-20.1400634266071,-171.172089561758
37757.2190925385,-20.1804000792818,-171.196301312491
37844.2584717063,-20.2207353195937,-171.220462757839
37931.4984973651,-20.2610691537148,-171.244574072889
38018.939632053,-20.3014015877957,-171.26863543229
38106.5823393742,-20.3417326279657,-171.292647010252
38194.4270840015,-20.3820622803329,-171.316608980555
38282.4743316791,-20.4223905509841,-171.340521516547
38370.7245492247,-20.4627174459848,-171.364384791151
38459.1782045322,-20.5030429713794,-171.388198976866
38547.835766574,-20.5433671331912,-171.411964245772
38636.6977054038,-20.5836899374225,-171.435680769529
38725.7644921586,-20.6240113900545,-171.459348719386
38815.0365990617,-20.6643314970475,-171.48296826618
38904.5144994249,-20.7046502643407,-171.506539580339
38994.1986676512,-20.7449676978526,-171.530062831888
39084.089579237,-20.7852838034809,-171.553538190449
39174.1877107751,-20.8255985871023,-171.576965825246
39264.4935399568,-20.865912054573,-171.600345905109
39355.0075455745,-20.9062242117283,-171.623678598472
39445.7302075246,-20.9465350643831,-171.646964073382
39536.6620068096,-20.9868446183316,-171.6702024975
39627.8034255407,-21.0271528793474,-171.693394038101
39719.1549469408,-21.0674598531837,-171.716538862083
39810.7170553465,-21.1077655455731,-171.739637135964
39902.4902362109,-21.1480699622281,-171.762689025888
39994.4749761065,-21.1883731088406,-171.785694697629
40086.671762727,-21.2286749910823,-171.80865431659
40179.0810848907,-21.2689756146048,-171.831568047812
40271.7034325426,-21.3092749850392,-171.854436055971
40364.5392967572,-21.3495731079967,-171.877258505383
40457.5891697409,-21.3898699890684,-171.900035560009
40550.853544835,-21.4301656338252,-171.922767383456
40644.3329165179,-21.4704600478183,-171.94545413898
40738.0277804079,-21.5107532365786,-171.968095989489
40831.9386332658,-21.5510452056175,-171.990693097546
40926.0659729977,-21.5913359604263,-172.013245625373
41020.4102986573,-21.6316255064765,-172.035753734852
41114.9721104488,-21.6719138492202,-172.058217587529
41209.7519097296,-21.7122009940894,-172.080637344617
41304.7501990127,-21.7524869464968,-172.103013166997
41399.9674819696,-21.7927717118354,-172.125345215226
41495.4042634329,-21.8330552954787,-172.147633649533
41591.0610493988,-21.8733377027807,-172.169878629826
41686.9383470301,-21.913618939076,-172.192080315695
41783.0366646587,-21.9538990096798,-172.214238866413
41879.3565117884,-21.9941779198883,-172.236354440941
41975.8983990973,-22.0344556749779,-172.258427197927
42072.6628384409,-22.0747322802064,-172.280457295715
42169.6503428547,-22.1150077408119,-172.30244489234
42266.8614265568,-22.1552820620138,-172.32439014554
42364.2966049506,-22.1955552490122,-172.34629321275
42461.9563946277,-22.2358273069884,-172.36815425111
42559.8413133708,-22.2760982411048,-172.389973417466
42657.9518801557,-22.3163680565047,-172.411750868376
42756.288615155,-22.3566367583127,-172.433486760106
42854.8520397404,-22.3969043516346,-172.45518124864
42953.6426764851,-22.4371708415576,-172.476834489678
43052.6610491675,-22.47743623315,-172.498446638641
43151.9076827729,-22.5177005314617,-172.520017850675
43251.3831034972,-22.557963741524,-172.541548280648
43351.0878387493,-22.5982258683496,-172.563038083162
43451.0224171535,-22.6384869169329,-172.584487412545
43551.1873685532,-22.6787468922497,-172.605896422864
43651.5832240129,-22.7190057992576,-172.62726526792
43752.2105158215,-22.7592636428959,-172.648594101256
43853.0697774949,-22.7995204280857,-172.669883076156
43954.1615437787,-22.8397761597298,-172.691132345651
44055.4863506516,-22.8800308427129,-172.712342062518
44157.0447353275,-22.9202844819018,-172.733512379287
44258.8372362589,-22.960537082145,-172.754643448239
44360.8643931395,-23.0007886482733,-172.775735421414
44463.1267469071,-23.0410391850995,-172.79678845061
44565.6248397466,-23.0812886974183,-172.817802687386
44668.3592150925,-23.1215371900071,-172.838778283065
44771.3304176325,-23.161784667625,-172.859715388741
44874.5389933094,-23.2020311350138,-172.880614155272
44977.985489325,-23.2422765968975,-172.901474733294
45081.6704541422,-23.2825210579826,-172.922297273215
45185.5944374884,-23.3227645229579,-172.943081925223
45289.7579903582,-23.3630069964948,-172.963828839286
45394.1616650165,-23.4032484832474,-172.984538165154
45498.806015001,-23.4434889878522,-173.005210052366
45603.6915951257,-23.4837285149285,-173.025844650249
45708.8189614836,-23.5239670690785,-173.046442107919
45814.1886714494,-23.5642046548868,-173.06700257429
45919.8012836829,-23.6044412769211,-173.087526198071
46025.6573581317,-23.644676939732,-173.108013127771
46131.757456034,-23.684911647853,-173.128463511701
46238.1021399221,-23.7251454058005,-173.148877497979
46344.6919736248,-23.7653782180741,-173.169255234527
46451.527522271,-23.8056100891565,-173.18959686908
46558.6093522919,-23.8458410235134,-173.209902549188
46665.9380314249,-23.8860710255939,-173.230172422212
46773.5141287158,-23.9263000998301,-173.250406635336
46881.3382145225,-23.9665282506378,-173.270605335562
46989.4108605175,-24.0067554824159,-173.290768669719
47097.7326396912,-24.0469817995467,-173.310896784459
47206.304126355,-24.0872072063961,-173.330989826266
47315.125896144,-24.1274317073135,-173.351047941455
47424.1985260204,-24.1676553066318,-173.371071276175
47533.5225942764,-24.2078780086677,-173.391059976414
47643.0986805375,-24.2480998177213,-173.411014187999
47752.927365765,-24.2883207380766,-173.4309340566
47863.0092322597,-24.3285407740016,-173.450819727731
47973.3448636648,-24.3687599297477,-173.470671346756
48083.9348449687,-24.4089782095505,-173.490489058889
48194.7797625086,-24.4491956176293,-173.510273009197
48305.8802039731,-24.4894121581877,-173.530023342604
48417.2367584057,-24.5296278354132,-173.549740203892
48528.8500162079,-24.5698426534771,-173.569423737706
48640.7205691419,-24.6100566165354,-173.589074088553
48752.8490103344,-24.6502697287278,-173.608691400808
48865.2359342791,-24.6904819941785,-173.628275818717
48977.8819368404,-24.7306934169959,-173.647827486395
49090.787615256,-24.7709040012729,-173.667346547836
49203.9535681408,-24.8111137510865,-173.686833146908
